Unnamed: 0,dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
2350,dataset1,2903,211119_동물_야생동물_하늘을 나는 새 무리,"['풍경', '하늘', '동물', '새', '무리생활']",False,False
2351,dataset1,2904,20211012_제스처_권미정_캔을따다,"['손', '뚜껑', '사람', '따기', '음료', '제스쳐', '음료수', '분리수거', '재활용', '캔']",False,False
2352,dataset1,2905,배추 김치를 만드는 김장철의 모습,"['인물', '전통', '문화', '한국', '김장', '얼갈이', '음식', '섞는', '섞기', '버무리는', '재료', '섞다', '버무리다', '버무리기', '무채', '김치', '고무장갑', '양념', '요리']",False,False
2353,dataset1,2906,3색 파티클,"['행사', '폭죽', '축하', '파티', '컨페티', '콘페티', '파티클', '서프라이즈']",True,False
2354,dataset1,2907,석양,"['나무', '자연', '그림', '배경', '석양', '추상']",False,False
2355,dataset1,2908,노트북,"['옛날', '레트로', '시티팝', '윈도우', '컴퓨터', '노트북', '팝업', 'UI', '인터페이스', '클릭', '선택', '팝업창', '취소']",True,False
2357,dataset1,2912,211006_문화_서울시 랜드마크 동상,"['전통', '문화', '문화재', '벽', '조선', '건축물', '역사', '전망대', '사대문', '성', '천장', '사극', '북대문', '목조', '기둥']",False,False
2358,dataset1,2913,20210913_사물_양화대교_계단 패닝샷,['사물'],False,False
2359,dataset1,2915,(드론) 인천 송도_센트럴파크(5),"['도시', '공원', '인천', '랜드마크', '중심부', '센트럴', '신도시', '도심부', '송도', '중심', '파크', '센트럴파크']",False,False
2361,dataset1,2917,20210724_감정_권미정_여유롭다,"['인물', '여자', '행복', '즐거움', '감정', '편안', '일상']",False,True
2362,dataset1,2918,짚 돗자리 멍석에 줄을 묶는 남자 장갑을 낀 손,"['인물', '전통', '문화', '한옥', '민속촌', '겨울', '만들다', '만드는', '만들기', '한복', '여물', '짚', '볏짚', '지푸라기']",False,False
2363,dataset1,2919,20210725_감정_김동아_아프다,"['인물', '병원', '아픈', '사람', '여자', '감정', '건강', '디스크', '적신호', '아프다', '어깨', '고통', '통증']",False,True
2364,dataset1,2920,20210724_장소_오름_안돌오름 옆 빈 공터1,"['나무', '자연', '하늘', '장소', '식물', '구름', '제주도', '풀', '제주', '풀밭', '공터']",False,False
2366,dataset1,2924,20210912_장소_망원한강공원_운동기구를 타는 발 픽스샷 3,['장소'],False,False
2367,dataset1,2926,크리스마스 트리,"['조명', '나무', '산타', '캐롤', '전구', '장식', '연말']",True,True
2368,dataset1,2927,331ND850_올림픽공원_송파구_나홀로나무,"['나무', '하늘', '공원', '오후', '노을', '올림픽공원', '송파', '송파구', '나홀로', '나홀로나무', '해질녘']",False,False
2369,dataset1,2928,20210725_소통_염승철,"['인물', '소통', '여자', '대화', '남자', '귓속말', '비밀', '전달', '소문', '이야기']",False,True
2370,dataset1,2929,20210724_소통_황태완,"['권미정_손을잡다', '인물', '사랑', '소통', '손', '가족', '행복', '연인', '부부', '커플', '애정', '위로', '손잡기', '스킨십']",False,True
2371,dataset1,2930,20210901_사물_전자제품_구형충전케이블,['사물'],False,False
2373,dataset1,2935,사랑스러운 사랑 이모티콘,"['사랑', '이모지', '이모티콘', '행복', '귀여운']",True,True
2375,dataset1,2937,20210919_장소_송당_멀리서 바라본 당오름2,['장소'],False,False
2376,dataset1,2938,20210831_사물_IT기기_USB허브,['사물'],False,False
2377,dataset1,2939,20210724_감정_김보미_슬프다,['인물'],False,False
2378,dataset1,2941,20211024_0288_DJI_정동진_강릉_파도,"['바다', '파도', '파란', '해변', '물가', '정동진', '강릉', '항공샷', '에어리얼뷰', '드론샷']",False,False
2379,dataset1,2942,20210724_감정_이수민_놀라다,"['인물', '사람', '충격', '놀람', '감정', '깜짝', '남자', '공포', '황당', '당황', '놀라다', '놀래다', '놀란', '서프라이즈']",False,True
2380,dataset1,2943,온라인수업,"['키즈', '어린이', '아이', '교육', '배경', '제목', '타이틀', '오프닝', '수업', '학교', '초등학생', '초등학교', '선생님']",True,False
2381,dataset1,2944,제주 등대 (섭지코지),"['한국', '자연', '여행', '바다', '파도', '제주도', '제주', '휴가', '휴식', '배', '등대', '바닷물', '섭지코지', '현무암', '화산']",False,False
2382,dataset1,2945,변산 해수욕장 서해안 해변 10 _2160p_30fps_prores422,"['풍경', '자연', '바다', '서해', '해변', '해수욕장', '변산', '서해바다', '서해안']",False,False
2383,dataset1,2946,20210725_소통_엄기영,"['인물', '사랑', '소통', '연인', '고백', '프로포즈', '결혼', '커플', '감동', '청혼']",False,True
2384,dataset1,2947,20210725_소통_신현아,"['인물', '소통', '사람', '여자', '충격', '남자', '황당', '당황', '헐', '헉']",False,True
2385,dataset1,2949,20210725_소통_남찬규,"['인물', '소통', '여자', '토론', '대화', '남자', '설득', '질문', '오해']",False,True
2386,dataset1,2950,20211021 동물_개_사모예드_하리네쉼터_쉬고 있는 사모예드2,"['동물', '개', '반려견', '강아지', '애견', '반려', '사모예드']",False,False
2387,dataset1,2951,211007_문화_고궁_덕수궁 정관헌 전경 패닝샷,"['문화', '옛날', '한국', '문화재', '건물', '역사', '고궁', '덕수궁', '궁궐', '시대']",False,False
2388,dataset1,2952,(드론) 인천 송도_센트럴파크(10),"['한국', '도시', '건물', '발전', '빌딩', '고층건물', '시티', '인천', '도심', '랜드마크', '중심부', '센트럴', '무역', '고층빌딩', '신도시', '도심부', '송도', '성장', '중심', '선진국', '개발', '파크', '센트럴파크']",False,False
2389,dataset1,2953,속삭임1,"['그림', '식물', '배경', '추상']",False,False
2390,dataset1,2954,봄이 오는 소리,"['나무', '사슴', '배경', '동물', '계절', '봄', '희망', '추상', '벗꽃']",False,False
2391,dataset1,2955,전주 한옥마을 경기전 하이퍼랩스,"['전통', '한옥', '한국', '겨울', '장소', '여행', '기와', '돌담', '기와집', '하이퍼랩스', '랜드마크', '관광지', '추억']",False,False
2392,dataset1,2956,테트라포드 4k 30p,"['풍경', '자연', '물', '바다', '환경', '방파제', '콘크리트']",False,False
2393,dataset1,2958,유튜브 구독,"['구독', '버튼', '언론', '공유', '성공', '심벌', '어플리케이션', '추천', '소셜미디어']",True,True
2394,dataset1,2959,백 투 더 스쿨,"['시작', '응원', '캘리그라피', '손글씨', '글씨', '새해', '다짐', '목표']",True,True
2395,dataset1,2960,변산 솔섬 일몰 타임랩스 _2160p_30fps_proresHQ,"['일몰', '자연', '섬', '노을', '석양', '낭만', '신비', '변산', '솔섬', '외딴섬']",False,False
2396,dataset1,2961,20210807_장소_초원_제주의 돌담과 초원,"['나무', '풍경', '하늘', '장소', '식물', '구름', '돌담', '제주도', '풀', '화강암', '제주', '밭', '초원']",False,False
2397,dataset1,2962,20210911_장소_이호테우_빨간 말등대,['장소'],False,False
2398,dataset1,2963,20210724_소통_황태완,"['인물', '소통', '여자', '싸움', '남자', '중재', '다툼', '말다툼', '말싸움', '화해', '말림']",False,True
2399,dataset1,2964,20210724_소통_문정수,"['인물', '소통', '여자', '감정', '슬픔', '좌절', '남자', '위로', '측은', '불쌍']",False,True
2400,dataset1,2965,20210724_감정_김보미_지루하다,"['인물', '감정', '지루']",False,True
2401,dataset1,2966,20210807_장소_노을_화북포구 노을5,"['조명', '장소', '여행', '바다', '파도', '구름', '노을', '휴가', '방파제', '석양', '등대', '항구', '여행지']",False,False
2402,dataset1,2967,20210816_장소_대비공원_강물에 비친 나무의 반영2,"['나무', '숲', '장소', '여행', '공원', '흐림', '비', '풀', '녹색', '산', '휴가', '연못', '반사', '강물']",False,False
2404,dataset1,2969,20210724_감정_이수민_기쁘다,"['인물', '사람', '감정', '남자', '비웃다', '기쁨', '뒷짐', '기쁘다', '기쁜']",False,True
2405,dataset1,2970,20210725_감정_김동아_우울하다,"['인물', '여자', '감정', '슬픔', '좌절', '우울', '실패', '이별']",False,True
2406,dataset1,2971,양2 4k 30p,"['자연', '사랑', '동물', '힐링', '양', '무리', '떼', '새끼']",False,False
2407,dataset1,2973,시티팝 로딩,"['팝', '팩맨', '감성', '레트로', '픽셀', '시티팝', '로딩바', '로딩', '숫자']",True,False
2409,dataset1,2975,봄 봄꽃 꽃나무 매화 -1 _2160p_30fps_prores422,"['나무', '꽃', '자연', '사물', '식물', '봄', '매화', '봄꽃']",False,False
2410,dataset1,2976,211119_동물_서울어린이대공원동물원_갈색 미니말 얼굴 클로즈업샷,"['클로즈업', '말', '동물', '동물원', '조랑말']",False,False
2411,dataset1,2977,211006_문화_문화서울역~보신각_청계천 픽스샷,"['문화', '물', '문화재', '걷기', '서울', '휴일', '도심', '계곡', '물놀이', '하천', '산책', '도랑', '서울역']",False,False
2413,dataset1,2980,20210802_사물_장식품_자개소반00001,"['전통', '문화', '공예', '손', '만들기', '색칠', '문양', '가구', '오색', '자개', '소반', '나전칠기', '칠기', '창작', '코팅', '장인']",False,False
2414,dataset1,2981,20210918_장소_평대리_바다3,['장소'],False,False
2415,dataset1,2982,포인트 모션,"['하트', '사랑', '스티커', '귀여운', '두근', '손그림', '발렌타인']",True,True
2418,dataset1,2986,298ND850_청담대교_광진구_강변북로,"['도로', '풍경', '배경', '광진구']",False,False
2419,dataset1,2987,211026_문화_음식_팥죽 패닝샷,"['문화', '음식', '요리']",False,False
2420,dataset1,2988,철 공방에서 전동 공구 연삭기 그라인더로 철 그라인딩 사이드 작업 클로즈업,"['인물', '직업', '작업', '공방', '전동', '그라인더', '철', '그라인딩', '공구', '연삭기', '쇠', '한국']",False,False
2422,dataset1,2992,변산 해수욕장 서해안 해변 11 _2160p_30fps_prores422,"['풍경', '자연', '바다', '파도', '서해', '수평선', '해변', '모래', '해수욕장', '변산', '서해바다', '서해안']",False,False
2423,dataset1,2993,20210724_제스처_권미정_손톱을 깎다,"['인물', '손', '깎다', '제스쳐', '손톱', '꾸물']",False,True
2425,dataset1,2995,별 리뷰 3점,"['별', '삼', '댓글', '리뷰', '평가', '3', '반응']",True,True
2426,dataset1,2996,손을 흔들어 인사하는 산타 할아버지 그린스크린,"['할아버지', '산타할아버지', '캐릭터', '크리스마스', '산타', '스마일', '웃는', '공휴일', '웃음', '손', '안녕', '흔들', '인사']",True,True
2427,dataset1,2997,포인트 모션,"['말', '만화', '포인트', '카툰', '풍선', '말풍선']",True,True
2428,dataset1,2999,트랜지션 3,"['화면', '전환', '애니메이션']",True,True
2429,dataset1,3000,20210724_감정_황태완_충격받다(부정적인 놀람),"['인물', '놀람', '감정', '부정', '깜짝', '남자', '당황', '억울', '회피']",False,True
2430,dataset1,3001,211119_동물_서울어린이대공원동물원_앉아있는 표범,"['동물', '평화', '졸림', '졸음']",False,False
2432,dataset1,3004,하트 파티클,"['하트', '사랑', '감정', '파티클', '합성']",True,False
2433,dataset1,3006,변산 해수욕장 서해안 해변 09 _2160p_30fps_prores422,"['풍경', '자연', '바다', '파도', '서해', '수평선', '해변', '해수욕장', '변산', '서해바다', '서해안']",False,False
2434,dataset1,3007,20210725_제스처_남찬규_컵에 물을 따르다,"['인물', '컵', '물', '종이컵', '제스쳐']",False,False
2435,dataset1,3008,20210901_장소_주차장_드론샷00001,"['운전', '차', '장소', '주차장', '자동차', '명절', '휴식', '주행', '인파', '주차']",False,False
2436,dataset1,3009,한옥마을에서 전통 나무 그네를 서서 타는 사람 클로즈업,"['인물', '전통', '문화', '한옥', '민속촌', '행동', '놀이', '그네']",False,False
2437,dataset1,3014,평화2-고화질,"['그림', '금색', '배경', '평화', '추상', '금빛']",False,False
2439,dataset1,3016,20210912_동물_개_퍼그_망원한강공원에서 산책하는 반려견 팔로샷,"['걷기', '운동', '공원', '귀여운', '동물', '퍼그', '산책로', '산책', '반려동물', '개', '걷다', '반려견', '강아지', '주인', '목줄']",False,False
2440,dataset1,3018,유턴 도로,"['운전', '도로', '차도']",True,True
2442,dataset1,3020,20210724_감정_이수민_열광적이다,"['인물', '축제', '사람', '감정', '주먹', '남자', '승리', '환호', '아싸', '기쁨', '화이팅']",False,True
2443,dataset1,3021,20210724_감정_권미정_화나다,"['인물', '분노', '불만', '조절', '여자', '감정', '짜증', '화']",False,True
2444,dataset1,3022,211120_반려동물_개_앉아있는 화이트 포메라니안,"['동물', '반려동물', '혀', '개', '반려견', '강아지', '애견', '소형견']",False,False
2445,dataset1,3023,20211021 동물_개_믹스_하리네쉼터_사료 먹는 믹스1,"['동물', '사료', '밥', '식사', '개', '강아지', '믹스', '믹스견', '개밥']",False,False
2446,dataset1,3025,칼국수,"['음식', '김치', '국물']",False,False
2447,dataset1,3026,20210725_감정_엄기영_놀라다,"['인물', '놀람', '감정', '깜짝', '남자', '당황', '긴장']",False,True
2448,dataset1,3027,20211021 동물_개_코카스파니엘_하리네쉼터_자고 있는 코카스파니엘2,"['카페', '동물', '휴식', '편안', '잠', '자다', '개', '반려견', '강아지', '애견', '편안한', '수면', '쿠션', '숙면']",False,False
2449,dataset1,3028,211005_문화_문화서울역~보신각_흥인지문 공원 정자 기둥 틸업샷,"['전통', '문화', '나무', '한옥', '한국', '문화재', '클로즈업', '서울', '조선', '정자', '역사', '서울역', '보신각', '조선시대', '시대', '흥인지문', '목조', '선조', '조상', '기둥', '목조건물']",False,False
2450,dataset1,3029,211007_문화_놀이_제기차기 패닝샷,"['전통', '문화', '한국', '놀이', '장소']",False,False
2451,dataset1,3030,산책 숲길 자연 힐링 봄 -2 _2160p_30fps_prores422,"['시골', '나무', '자연', '장소', '공원', '산', '휴식', '산책로', '산책', '휴양림', '울타리']",False,False
2452,dataset1,3031,염전 곰소 드론 -15 _2160p_30fps_prores422,"['농사', '염전', '소금', '부안', '소금밭']",False,False
2453,dataset1,3032,옆으로 씰룩씰룩 거리는 얼룩 고양이,"['캐릭터', '게임', '흰색', '얼굴', '갈색', '브라운', '애니메이션', '귀여운', '동물', '고양이', '애니']",True,True
2454,dataset1,3033,랜딩페이지 반려,"['화면', '컴퓨터', '스티커', '온라인', '팝업', '브라우저', 'UI', '인터페이스', '웹', '웹사이트', '팝업창', '취소', '반려']",True,True
2455,dataset1,3034,올림픽공원_송파구_나홀로나무,"['나무', '하늘', '공원', '오후', '노을', '올림픽공원', '송파', '송파구', '나홀로', '나홀로나무', '해질녘']",False,False
2456,dataset1,3035,인생네컷 스톡세컷 핑크 필름 그린스크린,"['사진', '스티커', '필름', '프로필', '핑크', '분홍']",True,True
2457,dataset1,3036,투표함,"['도장', '정치']",True,False
2458,dataset1,3037,여러 색상이 반짝이는 하트,"['효과', '하트', '사랑', '크리스마스', '파랑', '빛', '빨간', '빨강', '파란', '전구', '반짝', '불빛', '연인', '보라']",True,True
2459,dataset1,3038,Pixaloop_12_03_2022_20_35_45_2310000,"['그림', '배경', '시냇물', '냇물', '하천', '물고기', '냇가', '아트', '동화']",False,False
2460,dataset1,3039,인트로 아웃트로,"['다이어리', '프리뷰', '생일', '축하', '다꾸', '꾸미기', 'HBD', '하이라이트']",True,True
2461,dataset1,3040,20210724_제스처_김보미_손을 씻다,"['인물', '위생', '손', '제스쳐', '비비기']",False,True
2462,dataset1,3041,20210911_장소_이호테우_노을을 배경으로 걷는 사람들 실루엣,['장소'],False,False
2463,dataset1,3042,20210901_사물_필기구_빨간색네임펜,['사물'],False,False
2464,dataset1,3045,20210725_소통_신현아,"['인물', '소통', '포옹', '인사', '반가움', '동료', '커플', '친구', '안아주기']",False,True
2465,dataset1,3046,20210725_감정_엄기영_고민하다,"['인물', '감정', '남자', '선택', '고민', '걱정', '근심']",False,True
2466,dataset1,3047,돌 위에 서있는 비둘기들,"['자연', '도시', '물', '회색', '공원', '동물', '새', '깃털', '비행', '하천', '조류', '비둘기', '부리', '흰비둘기', '날개']",False,False
2467,dataset1,3049,(드론) 인천 송도_해돋이공원(6),"['도시', '건물', '공원', '빌딩', '고층건물', '시티', '인천', '랜드마크', '센트럴', '고층빌딩', '신도시', '송도', '파크', '센트럴파크', '해돋이공원']",False,False
2468,dataset1,3050,20210725_소통_엄기영,"['인물', '소통', '운동', '여자', '연인', '체조', '남자', '건강', '커플', '친구', '스트레칭']",False,True
2469,dataset1,3051,20210725_감정_염승철_당황하다,"['인물', '감정', '눈치', '남자', '당황', '잘못']",False,True
2470,dataset1,3052,절에서 스님이 만들어 주는 따뜻한 녹차,"['인물', '전통', '문화', '스님', '절', '손', '행동', '컵', '사찰', '차', '다과', '따르다', '티', '티백', '녹차', '보리차', '취미', '따르기', '따르는', '물', '주전자', '다도']",False,False
2472,dataset1,3054,20210724_소통_이수민,"['인물', '소통', '여자', '대화', '남자', '남녀']",False,True
2473,dataset1,3055,20210724_감정_김보미_충격받다 (부정적인 놀람),"['인물', '사람', '충격', '감정']",False,True
2474,dataset1,3056,노랑 낙엽위에 누워있는 길고양이 2,"['검정', '잎', '노랑', '동물', '고양이', '가을', '휴식', '생물', '포유류', '야생', '낙엽', '야생생물', '경계', '은행', '길고양이', '길냥이']",False,False
2475,dataset1,3057,211007_문화_고궁_덕수궁 석조전 틸업샷,"['문화', '문화재', '건물', '유적', '건축물', '석조', '역사', '고궁', '덕수궁', '임금', '궁']",False,False
2476,dataset1,3058,20210901_사물_전자제품_충전케이블,['사물'],False,False
2477,dataset1,3059,마이산 운해 (3),"['동양화', '풍경', '자연', '배경', '구름', '가을', '산', '푸른', '단풍', '운해', '동양', '마이산', '단풍잎']",False,False
2478,dataset1,3060,20210725_감정_남찬규_감격하다,"['인물', '놀람', '행복', '감정', '남자', '감사', '고마움', '감격']",False,True
2479,dataset1,3061,211005_문화_서울시 랜드마크 동상,"['문화', '문화재', '대한민국', '랜드마크', '역사', '유관순', '독립', '아픔', '일제강점기', '시대', '독립운동', '독립운동가', '일제']",False,False
2480,dataset1,3064,358ND850_분당중앙공원_성남시_분당호,"['전통', '문화', '공원', '연못', '호수', '석조', '교량']",False,False
2481,dataset1,3065,264ND850_두물머리_양평군_두물머리,"['풍경', '하늘', '강', '두물머리', '양평', '양평군', '남한강', '북한강', '와이드샷']",False,False
2482,dataset1,3066,20210918_장소_평대리_바다,['장소'],False,False
2483,dataset1,3067,Rec 녹화 방송 점멸,"['방송', '녹음', '녹화', 'REC']",True,True
2484,dataset1,3068,순록을 타고 날으는 산타 할아버지,"['할아버지', '산타할아버지', '캐릭터', '크리스마스', '산타', '밤', '루돌프', '사슴', '저녁']",True,False
2485,dataset1,3069,바람에 휘날리는 나뭇가지,"['나무', '하늘', '식물', '바람', '가지']",False,False
2486,dataset1,3070,시티팝 카세트 테이프,"['옛날', '팝', '팩맨', '감성', '레트로', '픽셀', '시티팝', '카세트', '테이프']",True,False
2487,dataset1,3072,인트로 아웃트로,"['이벤트', '프레임', '프리뷰', '생일', '축하', 'HBD', '하이라이트', '파티']",True,True
2488,dataset1,3073,카툰 타격(water),"['효과', '만화', '워터', '포인트', '카툰']",True,False
2489,dataset1,3074,온도 올라가는 체온계 그린스크린,"['뜨거움', '열', '분노', '화남', '더움']",True,True
2491,dataset1,3076,돔검도_강화군_갯벌,"['풍경', '자연', '바다', '바닷가', '드론샷', '갯벌', '밀물', '썰물', '드론뷰', '염전', '소금', '천일염']",False,False
2492,dataset1,3077,변산 솔섬 해변 바다 -6 _2160p_30fps_prores422,"['풍경', '자연', '바다', '파도', '서해', '수평선', '해변', '모래', '해수욕장', '변산', '서해바다', '서해안']",False,False
2493,dataset1,3078,도심속 사찰,"['나무', '불교', '절', '풍경', '사찰', '건물', '바위', '배경', '경관', '소나무', '도심']",False,False
2494,dataset1,3079,211006_문화_고궁_남대문 정면 패닝샷,"['전통', '문화', '옛날', '한국', '문화재', '서울', '기와', '조선', '기와집', '역사', '성벽', '고궁', '궁궐', '조선시대', '시대', '공존', '보존']",False,False
2495,dataset1,3080,211006_문화_고궁_경복궁 근정문 패닝샷,"['전통', '문화', '한옥', '한국', '문화재', '경복궁', '궁전', '기와', '조선', '역사', '고궁', '궁궐', '임금', '조선시대', '시대', '궁', '왕']",False,False
2496,dataset1,3081,제스처_손가락을 비비다,"['인물', '손', '손가락', '돈', '제스쳐', '비비다', '비비기']",False,False
2498,dataset1,3083,물고기,"['자연', '물', '고기', '생물', '시냇물', '하천', '물고기', '생태', '도랑']",False,False
2499,dataset1,3084,한국_기차_철도_풀샷_01,"['한국', '기차', '지하철', '전철', '철도', '기찻길', '기차역', '레일']",False,False
2500,dataset1,3085,염전 소금 보케 _2160p_30fps_prores422,"['한국', '자연', '빛', '하얀', '보케', '염전', '소금', '천일염']",False,False
2501,dataset1,3087,로딩 로딩바,"['로딩바', '로딩', '배경', '귀여운']",True,False
2502,dataset1,3088,강남대로_전광판,"['도로', '풍경', '차', '건물', '거리', '자동차', '서울', '빌딩', '차도', '주행', '고층', '교통', '강남', '전광판', '강남대로', '고층빌딩']",False,False
2503,dataset1,3089,콜라 탄산 음료,"['상쾌', '음식', '거품', '유리', '클로즈업', '얼음', '음료', '갈색', '콜라', '설탕', '소다', '탄산', '음료수']",False,False
2504,dataset1,3090,20210724_감정_이수민_여유롭다,"['인물', '사람', '감정', '스트레스', '휴일', '휴식', '힐링', '여유', '여유로운', '남자', '스트레칭', '뒷짐']",False,True
2505,dataset1,3091,20210725_감정_염승철_고민하다,"['인물', '감정', '남자', '선택', '한숨', '고민', '생각', '팔짱', '걱정', '근심']",False,True
2506,dataset1,3093,불빛,"['물', '물', '빛', '공원', '불빛', '반사']",False,False
2507,dataset1,3094,20210724_감정_김보미_열광적이다,"['인물', '여자', '축하', '행복', '감정', '응원', '열정', '격려', '신난', '흥분', '열광']",False,True
2508,dataset1,3095,211005_문화_서울시 랜드마크 동상,"['문화', '문화재', '문', '조선', '건축물', '돌', '대한민국', '삼일절', '독립', '사대문', '일제강점기', '독립문', '일제', '항일', '독립투사']",False,False
2510,dataset1,3098,도시 시티팝 풍경,"['팝', '팩맨', '감성', '레트로', '픽셀', '시티팝', '풍경', '도시', '시티']",True,False
2512,dataset1,3100,211007_문화_고궁_덕수궁 중화전 내부 패닝샷,"['문화', '나무', '한옥', '문화재', '유적', '조선', '목재', '고궁', '덕수궁', '궁', '기둥']",False,False
2513,dataset1,3101,20210912_장소_기차길_야경 아웃포커스드 픽스샷,"['빛', '장소', '기차', '안내', 'LED', '불빛', '야경', '보케', '전광판', '한글', '기차길', '기찻길']",False,False
2514,dataset1,3103,레트로 시티팝,"['팝', '팩맨', '감성', '레트로', '픽셀', '시티팝']",True,False
2515,dataset1,3104,고석정꽃밭_철원_백일홍 (2),"['꽃', '자연', '행사', '축제', '식물', '밭', '꽃밭', '꽃길', '철원', '백일홍']",False,False
2516,dataset1,3105,인조잔디 위에 놓여진 축구공,"['운동', '스포츠', '잔디', '축구', '공', '인조잔디']",False,False
2517,dataset1,3106,한 낮의 공원 길가,"['시골', '나무', '풍경', '자연', '파랑', '장소', '공원', '여름', '녹색', '산', '휴식']",False,False
2518,dataset1,3107,20210724_제스처_이수민_박수치다,"['인물', '손', '박스', '제스쳐', '손뼉']",False,True
2519,dataset1,3108,20210725_소통_염승철,"['김동아', '인물', '소통', '자신감', '친구', '비난', '폭력']",False,True
2521,dataset1,3111,안동_월영교_반영,"['물', '깨끗', '환경', '야경', '반사', '다리', '반영']",False,False
2522,dataset1,3112,NZ_cathedral_cave3,"['물', '여행', '바다', '바위', '산', '해변', '휴가', '모래', '휴식', '모래사장', '해외', '해수', '뉴질랜드', '호주']",False,False
2523,dataset1,3113,연잎3,"['식물', '연', '연잎', '수경']",False,False
2524,dataset1,3114,전통 한복 입은 도예가가 흙으로된 장식을 도자기에 붙이는 장면,"['인물', '작업', '공방', '전통', '도자기', '예술', '도예', '찰흙', '문화', '예술가', '물레', '패턴', '무늬', '행동', '점토', '물레질', '지점토', '한복', '도기', '붙이다', '문양', '줄무늬', '붙이는', '붙이기']",False,False
2525,dataset1,3115,남성 머리 헤어스타일 꼬리빗으로 정리하는 미용사,"['헤어스타일', '인물', '직업', '스타일', '헤어', '미용', '가르마', '머리', '포마드', '미용실', '빗질']",False,False
2526,dataset1,3116,공방에서 부처님상 석고 점토 조각하는 예술가,"['인물', '직업', '공방', '문화', '금속공예', '예술가', '조각가', '부처님', '조각상', '공예', '불상', '한국']",False,False
2527,dataset1,3117,염전 곰소 드론 -28 _2160p_30fps_prores422,"['농사', '염전', '소금', '부안', '소금밭']",False,False
2529,dataset1,3119,20210912_사물_서울역_파란불에서 빨간불로 바뀌는 도로 신호등 픽스샷,"['위험', '운전', '도시', '사물', '거리', '자동차', '신호', '교통', '빨간불', '초록불', '청신호', '그린라이트', '주황불']",False,False
2530,dataset1,3120,제주도 우도 꽃 사이로 보이는 바다와 하늘,"['시골', '꽃', '풍경', '파랑', '하늘', '장소', '바다', '섬', '파란', '여름', '구름', '날씨', '바람', '제주도', '녹색', '산', '화강암', '우도', '제주', '편한']",False,False
2531,dataset1,3122,장전이끼계류5,"['풍경', '자연', '숲', '물줄기', '바위', '돌', '푸른', '계곡', '물놀이', '이끼', '계류', '급류', '물살']",False,False
2532,dataset1,3123,20210901_장소_고속도로_안현분기점00001,"['운전', '도로', '한국', '차', '장소', '자동차', '회전', '주행', '운행', '교통', '고속도로']",False,False
2533,dataset1,3126,sunset,"['일몰', '태양', '하늘', '여행', '바다', '구름', '노을', '해변', '휴가', '해외', '뉴질랜드', '투어', '호주']",False,False
2534,dataset1,3127,변산 솔섬 해변 일몰 석양 노을 -7 _2160p_30fps_prores422,"['일몰', '사랑', '데이트', '바다', '연인', '노을', '해변', '모래', '힐링', '소원', '산책', '모래사장', '석양', '추억', '낭만', '해변가', '변산', '솔섬']",False,False
2535,dataset1,3128,햇볕이 드는 날의 팔당댐,"['하늘', '식물', '건축물', '산', '강', '랜드마크', '저수지']",False,False
2536,dataset1,3133,RIVER AROUND,"['자연', '물', '물가', '강', '시냇물', '냇물', '하천', '시냇가', '강가', '냇가']",False,False
2537,dataset1,3134,20210724_감정_권미정_두렵다,"['인물', '사람', '여자', '감정', '긴장', '초조', '무서운']",False,True
2538,dataset1,3135,20210901_장소_고속도로_시흥톨게이트00001,"['도로', '장소', '명절', '교통', '게이트', '고속도로', '교통상황', '정산', '시흥']",False,False
2539,dataset1,3138,Beach #4,"['흙', '풍경', '자연', '물', '바다', '배경', '바닷가', '갯벌', '밀물', '썰물']",False,False
2540,dataset1,3139,20210725_소통_신현아,"['인물', '사랑', '소통', '행복', '표현', '감정', '연인', '볼', '커플', '비비기', '애정', '여자친구', '남자친구']",False,True
2541,dataset1,3140,HBD,['배경'],True,True
2542,dataset1,3141,검색 서치 서칭 보안 인포그래픽,"['웹', '검색', '사이트', '인포그래픽']",True,True
2543,dataset1,3143,인트로,"['스티치', '감성', '프레임', '프리뷰', '하이라이트']",True,False
2545,dataset1,3146,211006_문화_문화서울역~보신각_보신각 후면 틸업샷,"['문화', '패턴', '한옥', '디자인', '문화재', '공원', '기와', '처마', '조선', '정자', '고궁', '보신각', '궁궐', '궁', '목조']",False,False
2548,dataset1,3152,용마산_중랑구_광진구 (2),"['도시', '서울', '시티', '노을', '광진구', '시티뷰', '도시뷰', '석양', '도심부']",False,False
2549,dataset1,3153,20210725_소통_신현아,"['인물', '소통', '포옹', '반가움', '여자', '남자', '감사', '고마움', '위로', '토닥', '안기']",False,True
2550,dataset1,3154,20210724_소통_문정수,"['인물', '사랑', '소통', '포옹', '표현', '감정', '연인', '커플', '애정', '안아주기', '스킨십']",False,True
2551,dataset1,3155,20210725_감정_남찬규_기쁘다,"['인물', '사람', '행복', '감정', '남자', '희망', '성공', '승리', '기쁨', '흥분']",False,True
2552,dataset1,3156,211007_문화_놀이_구슬치기 팔로샷,"['문화', '한국', '게임', '놀이', '장소', '오징어게임', '구슬']",False,False
2553,dataset1,3157,강남대로_6,"['도시', '건물', '거리', '서울', '고층건물', '도심', '드론샷', '고층', '드론뷰', '강남', '거리뷰', '강남대로', '중심부']",False,False
