dataset,image_number,title,tags_ko,motion_exist,greenscreen_exist
dataset1,3370,Rec 녹화중 방송,"['방송', '온에어', '영상', '그린스크린', '녹화', 'REC', '녹화중', '크로마키', '방송국']",True,True
dataset1,3371,20210803_장소_생태연못_드론1,"['자연', '장소', '공원', '식물', '초록', '환경', '친환경', '푸른', '연못', '수중', '드론', '생태', '수경', '수경식물', '재배', '부레옥잠', '생태공원', '식물원']",False,False
dataset1,3372,20210901_사물_필기구_연필,['사물'],False,False
dataset1,3373,20210901_사물_공구_나사못1,['사물'],False,False
dataset1,3374,queens,"['하늘', '장소', '바다', '낚시', '파도', '구름', '어부', '배', '항구', '산맥']",False,False
dataset1,3375,변산 해수욕장 서해안 해변 03 _2160p_30fps_prores422,"['풍경', '자연', '바다', '파도', '서해', '수평선', '해변', '모래', '드론', '해수욕장', '변산', '서해바다', '서해안']",False,False
dataset1,3376,BRIDGE,"['도로', '풍경', '자연', '물', '자동차', '물가', '강', '하천', '다리', '강가', '하천도로', '국도']",False,False
dataset1,3377,석촌호수_송파구_롯데월드타워 (2),"['서울', '구름', '빌딩', '송파구', '타임랩스', '석촌호수', '롯데월드타워']",False,False
dataset1,3378,가족과 함께 잠자는 수달들,"['사랑', '따뜻', '물', '가족', '문지르기', '바다', '동물', '실외', '포유류', '동물원', '야생', '4K', '야생동물', '수영', '모피', '편안', '잠', '꿈', '멸종위기', '수달', '알래스카', '포근', '천연기념물']",False,False
dataset1,3379,도시재생 사업수행 - 어울림센터 공사 1,"['공사', '도시', '계획', '건설', '재생', '전경', '환경', '드론', '드론샷', '신도시', '재건축', '낙후']",False,False
dataset1,3380,헤엄치는 황금 잉어,"['자연', '물', '동물', '황금', '연못', '생물', '강', '생선', '야생', '호수', '4K', '하천', '잉어', '야생생물', '야생동물', '어류', '담수', '수영', '수중', '물고기', '시냇가', '자갈']",False,False
dataset1,3381,211006_문화_고궁_경복궁 근정전 내부 패닝샷,"['전통', '문화', '한국', '문화재', '경복궁', '조선', '실내', '조정', '역사', '고궁', '내부', '궁궐', '임금', '조선시대', '시대', '대신', '근정전', '궁', '보좌', '왕', '옥좌', '즉위', '즉위식', '사극', '드라마']",False,False
dataset1,3382,20210912_사물_공중전화부스_전화기 픽스샷 2,"['옛날', '한국', '90년대', '레트로', '90년', '행동', '사물', '장소', '버튼', '거리', '누르다', '전화', '전화기', '복고', '공중전화', '전화부스', '수화기', '전화번호', '번호', '전화걸기', '전화카드', '전화박스', '전화하다']",False,False
dataset1,3383,술에 취한 치아 이빨 캐릭터,"['이빨', '충치', '술', '썩은이', '썩은니', '만취', '소주', '원샷', '알콜', '알코올']",True,False
dataset1,3384,여름 맑은 하늘과 나뭇잎,"['나무', '풍경', '자연', '잎', '줄기', '하늘', '숲', '장소', '공원', '여름', '공기', '맑음', '계절', '실외', '바람', '풀', '녹색', '산', '산림']",False,False
dataset1,3385,20210724_제스처_이수민_가위바위보,"['인물', '가위', '손', '바위', '제스쳐', '가위바위보', '보']",False,False
dataset1,3386,20210905_장소_수변공원_캠핑장00002,"['장소', '여행', '공원', '휴가', '휴식', '힐링', '산책', '여유', '캠핑', '휴양', '시설', '캠핑장', '글램핑', '카라반', '수변공원', '수변']",False,False
dataset1,3389,문광저수지_괴산군_문광저수지 (9),"['충청북도', '괴산군', '문광저수지']",False,False
dataset1,3390,20210725_제스처_김동아_손으로 하트모양을 만들다,"['인물', '그린스크린', '하트', '사랑', '행복', '표현', '감정', '연인', '제스쳐', '크로마키']",False,True
dataset1,3392,연말 정산,"['업무', '배경', '경제', '돈', '제목', '타이틀', '연말', '회사', '체크', '정산', '회계', '세무']",True,False
dataset1,3393,염전 곰소 드론 -01 _2160p_30fps_prores422,"['바다', '농사', '드론', '갯벌', '염전', '곰소', '소금', '바닷물', '천일염', '서해안', '신안', '해수']",False,False
dataset1,3395,문화재 홍유릉,"['전통', '문화', '한옥', '문화재', '조선', '홍유릉', '서원']",False,False
dataset1,3396,20210724_제스처_김보미_가리키다,"['인물', '손가락', '제스쳐', '방향', '삿대질', '손가락질', '여기', '저기', '가리키다', '비난']",False,False
dataset1,3398,제스처_기도하다,"['인물', '손', '제스쳐', '비비다', '기도', '빌다', '두손', '모아', '손바닥']",False,False
dataset1,3399,20210724_소통_문정수,"['권미정_상담하다', '인물', '그린스크린', '소통', '여자', '대화', '남자', '크로마키', '고민', '위로', '상담', '걱정', '공감', '도움', '근심']",False,True
dataset1,3400,VS,"['구도', '싸움', '싸우다', '대결', '라이벌', '경쟁', '대립', '결투', 'vs']",True,False
dataset1,3401,구름,['그린스크린'],True,True
dataset1,3402,도로에 소방차 구조대원 출동하는 모습,"['인물', '직업', '소방차', '응급', '119', '구조대', '소방대원', '출동', '영상']",False,False
dataset1,3403,레트로 LED 파장형(그린스크린),"['픽셀', 'TV', '그린스크린', '공연', '무대', '주황', '모션그래픽', 'LED', '반짝', '모니터', '기술', '광선', '전광판', '파장', '경기장', '콘서트', '영화']",True,True
dataset1,3404,(드론) 인천 송도_센트럴파크(9),"['한옥', '도시', '공원', '전경', '인천', '드론', '도심부', '송도', '센트럴파크', '한옥마을']",False,False
dataset1,3405,249ND850_도담삼봉_단양군_도담삼봉,"['자연', '잔잔', '타임랩스', '충청북도', '충청도', '단양군', '단양', '봉우리', '단양팔경', '절경', '명승지', '정도전', '삼봉', '도담']",False,False
dataset1,3406,20210725_소통_신현아,"['염승철_하이파이브하다', '인물', '그린스크린', '소통', '여자', '남자', '성공', '승리', '하이파이브', '크로마키', '화이팅', '손벽', '결정', '투합']",False,True
dataset1,3409,염전 곰소 드론 -06 _2160p_30fps_prores422,"['바다', '농사', '드론', '갯벌', '염전', '곰소', '소금', '바닷물', '천일염', '서해안', '신안', '해수']",False,False
dataset1,3410,20210912_장소_경부선 철교_경부선 철교와 한강 달리샷,"['한국', '풍경', '도시', '장소', '서울', '기차', '여행', '이동', '빌딩', '지하철', '건축물', '휴식', '강', '한강', '출근', '철교', '대중교통', '경부선']",False,False
dataset1,3411,20210831_사물_주방용품_와인오프너,['사물'],False,False
dataset1,3412,인트로,"['그린스크린', '하트', '인트로', '아웃트로', '스티커', '배경', '프리뷰', '귀여운', '하이라이트']",True,True
dataset1,3413,20210724_감정_권미정_재미있다,"['인물', '그린스크린', '웃음', '재미', '여자', '즐거움', '감정', '크로마키', '반응', '리액션', '좋은', '흥분']",False,True
dataset1,3414,20210816_장소_대비공원_조용한 풍경,"['나무', '물', '숲', '장소', '비', '제주도', '제주', '강']",False,False
dataset1,3415,20210725_감정_염승철_충격받다_입을_틀어막음_입틀막,"['인물', '그린스크린', '사람', '충격', '감정', '남자', '공포', '크로마키', '숨다', '내눈', '살벌', '잔인', '입틀막']",False,True
dataset1,3416,20210901_장소_소래습지생태공원_드론샷00002,"['자연', '물', '장소', '여행', '공원', '식물', '바다', '인천', '모래', '드론', '생태', '늪', '뻘', '소래습지']",False,False
dataset1,3417,흰 접시 위에 깨가 박혀있는 곡물 과자 부시기 쪼개기,"['인물', '영상', '행동', '음식', '접시', '깨', '과자', '쪼개기', '부시기', '곡물']",False,False
dataset1,3418,HBD,"['감성', '그린스크린', '트랜지션', '인트로', '아웃트로', 'SNS', '필름', '브이로그', '인스타', '오프닝', '소스', '생일', '복고', '폴라로이드', '크로마키', '아보카도']",True,True
dataset1,3420,라텍스 장갑끼고 고압 위험 전류 전선 연결하는 전기 안전관리자,"['인물', '직업', '장갑', '위험', '도구', '연결', '전기', '안전', '엔지니어', '전선', '라텍스', '한국', '영상']",False,False
dataset1,3421,청초한 해바라기,"['꽃', '배경', '추상', '해바라기', '디지털아트']",False,False
dataset1,3422,20210725_감정_엄기영_화나다,"['인물', '그린스크린', '분노', '감정', '싸움', '남자', '화', '크로마키', '말다툼', '삿대질', '손가락질']",False,True
dataset1,3423,염전 곰소 드론 -13 _2160p_30fps_prores422,"['바다', '농사', '드론', '갯벌', '염전', '곰소', '소금', '바닷물', '천일염', '서해안', '신안']",False,False
dataset1,3424,20210724_제스처_김보미_이리 오라고 손짓하다,"['인물', '그린스크린', '손', '안녕', '제스쳐', '크로마키', '이리와', '친구', '반가워', '이리온', '호출', '반갑다']",False,True
dataset1,3425,20210724_제스처_권미정_손으로 하트모양을 만들다,"['인물', '그린스크린', '하트', '사랑', '귀여운', '연인', '제스쳐', '손하트', '크로마키', '수줍은', '고백']",False,True
dataset1,3426,20210724_소통_이수민,"['김보미_손을잡다', '인물', '그린스크린', '사랑', '소통', '데이트', '연인', '크로마키', '연애', '커플', '달달', '플러팅']",False,True
dataset1,3427,20210912_장소_이촌한강공원 2_한강과 도심풍경,"['나무', '풍경', '장소', '공원', '도심', '한강', '한강공원', '나들이']",False,False
dataset1,3428,우도 해안가에서 보이는 바다와 여객선,"['시골', '풍경', '하늘', '장소', '바다', '섬', '바위', '여름', '구름', '날씨', '제주도', '화강암', '우도', '제주', '쓸쓸', '수평선', '돌', '노을', '선착장', '여객선', '4K', '4k']",False,False
dataset1,3429,미술시간 놀이 키즈 어린이 스티커 떼는 손,"['인물', '영상', '스티커', '손', '행동', '키즈', '놀이', '사물', '떼는', '어린이', '떼다', '떼기', '아이']",False,False
dataset1,3431,음표 음악,"['효과', '그린스크린', '음악', '음표', '노래', '크로마키', '흥얼']",True,True
dataset1,3432,물의정원02(1080P HD),"['나무', '풍경', '물', '숲', '사람', '걷기', '공원', '강물', '강', '산책로', '산책', '드론', '여유', '드론샷', '한가한', '여유로운', '강가', '강변', '물의정원', '정원', '한가', '한가로운']",False,False
dataset1,3433,211026_문화_음식_김밥 틸업샷,"['문화', '음식', '요리', '젓가락', '단무지', '김밥', '김', '분식']",False,False
dataset1,3435,도시 시티팝 풍경,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '픽셀', '그래픽', '시티팝', '뉴트로', '도시', '모션그래픽', '빌딩']",True,False
dataset1,3436,치석제거하는 이빨 캐릭터 그린스크린,"['그래픽', '그린스크린', '캐릭터', '이빨', '스마일', '웃는', '제거', '치과', '양치', '앞니', '치석제거', '충치', '치석', '송곳니', '어금니', '치아']",True,True
dataset1,3437,물방울,"['그린스크린', '물', '물방울', '눈물', '똑똑', '떨어지는', '방울', '한방울']",True,True
dataset1,3438,블랙베리 푸티지_08,"['과일', '손질', '바구니', '블랙베리', '열매', '베리']",False,False
dataset1,3439,20211004_장소_박물관_한성백제박물관,"['전통', '문화', '장소', '교육', '보물', '역사', '국보', '유물', '백제', '박물관', '전시장', '삼국시대']",False,False
dataset1,3440,20210831_사물_공구_목장갑,['사물'],False,False
dataset1,3441,담배피지마 금연 이빨 캐릭터 그린스크린,"['그래픽', '그린스크린', '캐릭터', '이빨', '치과', '어금니', '치아', '아픈', '부상', '밴드', '다친', '금연', '불만', '슬픈', '담배']",True,True
dataset1,3442,회색 인터넷 브라우저 인터페이스 창,"['그래픽', '그린스크린', '인터넷', '버튼', '모션그래픽', '템플릿', '온라인', '브라우저', 'UI', '인터페이스', '웹', 'IT', '검색', '모니터', '웹사이트', '사이트']",True,True
dataset1,3443,20210725_감정_신현아_여유롭다,"['인물', '그린스크린', '웃음', '사람', '여자', '신남', '행복', '감정', '체조', '여유', '건강', '크로마키', '스트레칭', '눈웃음', '신나다']",False,True
dataset1,3444,20210901_사물_의료용품_반창고3,['사물'],False,False
dataset1,3446,비둘기2,"['머리', '자연', '회색', '공원', '동물', '산', '새', '깃털', '야생', '비행', '조류', '비둘기', '부리', '흰비둘기', '날개']",False,False
dataset1,3447,우도의 해가 지는 해안가 도로의 표지판 강아지풀,"['시골', '꽃', '풍경', '하늘', '장소', '바다', '섬', '여름', '구름', '날씨', '제주도', '산', '화강암', '우도', '제주', '전봇대', '표지판', '강아지풀', '해안초소', '쓸쓸', '4K', '4k']",False,False
dataset1,3448,강남대로_5,"['도로', '풍경', '차', '거리', '자동차', '서울', '주행', '교통', '강남', '거리뷰', '강남대로', '도로뷰']",False,False
dataset1,3449,211121_달고나_달고나 위에 모양틀 찍기,"['문화', '모양', '과자', '사탕', '설탕', '소다', '간식', '달고나', '틀', '군것질']",False,False
dataset1,3450,211005_문화_서울시 랜드마크 동상,"['사대문_동대문틸업샷2', '문화', '옛날', '한옥', '문화재', '건물', '문', '조선', '전쟁', '역사', '입구', '사대문', '성벽', '조선시대', '동대문', '도성', '출입', '보전', 'ㅐㄴ드마크']",False,False
dataset1,3451,사려니숲길 고사리잎 클로즈업2,"['한국', '풍경', '자연', '숲', '장소', '식물', '흐림', '비', '제주도', '녹색', '산', '제주', '산림', '사려니', '숲길', '장마', '빗물', '4K', '고사리', '고사리잎', '고사리줄기', '습기']",False,False
dataset1,3452,20210918_장소_평대리_바다2,['장소'],False,False
dataset1,3453,20210724_소통_이수민,"['김보미_실망스럽다', '인물']",False,False
dataset1,3455,재생 플레이,"['그린스크린', '동영상', '플레이', '재생', '플레이어', '일시정지', '클릭', '크로마키', '합성', '정지', '멈추다']",True,True
dataset1,3456,숲에서 등산복 입고 도끼로 나무 땔감 장장 패서 정리하는 사람,"['인물', '나무', '영상', '행동', '숲속', '땔감', '정리', '장작', '패다', '등산', '숲', '패기']",False,False
dataset1,3457,시티팝 네온(배경),"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '네온사인', '네온']",True,False
dataset1,3458,만화 카툰 선 검정,"['효과', '그린스크린', '검정', '모션그래픽', '이펙트', '집중', '주목', '카툰']",True,True
dataset1,3459,해질무렵2,"['하늘', '공원', '식물', '구름', '노을']",False,False
dataset1,3460,시티팝 컴퓨터 PC,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '그린스크린', '화면', 'PC', '윈도우', '컴퓨터', '인터넷']",True,True
dataset1,3461,신호등2,"['건물', '어린이', '노랑', '천천히', '시놓등', '노란불', '보호구역', '서행']",False,False
dataset1,3462,20210911_장소_이호테우_노을과 말등대,['장소'],False,False
dataset1,3463,20210901_사물_과자_감자칩1,"['음식', '사물', '과자', '감자', '감자칩', '칩', '포테토칩', '칼로리', '스낵', '정크푸드']",False,False
dataset1,3464,20210831_사물_문구_청테이프,['사물'],False,False
dataset1,3465,변산 해수욕장 서해안 해변 04 _2160p_30fps_prores422,"['풍경', '자연', '바다', '서해', '해변', '드론', '해수욕장', '변산', '서해바다', '서해안']",False,False
dataset1,3466,20210725_감정_염승철_기쁘다,"['인물', '그린스크린', '행복', '감정', '남자', '성공', '승리', '환호', '크로마키', '기쁨', '합격', '성취', '달성']",False,True
dataset1,3467,20210801_사물_요리_소고기스튜,"['문화', '음식', '요리', '고기', '야채', '스튜', '러시아', '서양', '브로콜리']",False,False
dataset1,3468,20210801_사물_폼테이프_회전하는,['사물'],False,False
dataset1,3470,스트라이프 원단 천에 실로 스티치 꿰메는 재봉사 디자이너,"['인물', '직업', '원단', '디자이너', '패션', '실', '바늘', '천', '스트라이프', '재봉', '재봉사', '한국', '영상']",False,False
dataset1,3471,염전 곰소 소금창고 06 _2160p_30fps_prores422,"['시골', '농사', '염전', '곰소', '소금', '창고']",False,False
dataset1,3472,20210725_소통_신현아,"['남찬규_대화하다', '인물', '그린스크린', '소통', '여자', '말', '토론', '대화', '남자', '크로마키', '이해']",False,True
dataset1,3473,20210725_소통_신현아,"['남찬규_하이파이브하다', '인물', '그린스크린', '소통', '여자', '남자', '승리', '하이파이브', '크로마키', '힘', '손벽', '의기투합']",False,True
dataset1,3474,하트 인트로,"['그린스크린', '인트로', '아웃트로', '프리뷰', '하이라이트', '심플']",True,True
dataset1,3475,공방에서 부처님상 금속공예하는 예술가,"['인물', '직업', '공방', '문화', '금속공예', '예술가', '조각가', '부처님', '조각상', '불상', '한국', '영상']",False,False
dataset1,3477,RIVER 2,"['물', '여름', '돌', '휴식', '강', '하천', '피서', '민물', '시원함']",False,False
dataset1,3478,20210724_감정_문정수_충격받다(부정적인 놀람),"['인물', '그린스크린', '분노', '화남', '수염', '손', '사람', '충격', '감정', '짜증', '부정', '남자', '크로마키', '실패', '욕설', '부정적', '패배', '아쉬움', '안타까움', '왁스', '까비', '아깝', '아깝다', '간발의차']",False,True
dataset1,3479,211005_문화_문화서울역~보신각_흥인지문 공원 성곽 패닝샷 2,"['문화', '문화재', '조선', '건축', '건축물', '전쟁', '성곽', '한양', '성', '성벽', '동대문', '벽돌', '수비', '방어', '전투']",False,False
dataset1,3480,20210831_사물_공구_니퍼,"['작업', '도구', '공구', '공예', '사물', '툴', '집게', '키트', '니퍼', '철사']",False,False
dataset1,3481,장소,"['그린스크린', '스티커', '집', '식당', '음식점', '안내', '위치', '핀', '추적', '지도', '크로마키', '여기', '위치추적', '맛집', '가이드', '로드뷰']",True,True
dataset1,3482,해상 풍력 발전기,"['전기', '에너지', '친환경', '풍력', '풍력발전소', '에코', '풍력발전', '터빈', '발전소', '발전기', '풍력발전기', '풍력에너지', '재생에너지', '친환경에너지', '터번']",False,False
dataset1,3483,전주 풍남문 소녀상 마스크 코로나,"['의료', '일본', '코로나', '마스크', '역사', '위안부', '일제강점기', '전주', '풍남문', '소녀상']",False,False
dataset1,3484,20210911_장소_중랑천 욱교 1_중랑천 욱교와 도심 건물 픽스샷,"['도로', '하늘', '장소', '서울', '공원', '식물', '지하철', '돌', '한강', '하천', '다리', '중랑천', '성동구', '욱교']",False,False
dataset1,3485,20210831_사물_전구_대형전구,"['전기', '사물', '회로', '전구', '공학']",False,False
dataset1,3486,rotorua,"['열', '하늘', '장소', '열기', '구름', '수증기', '산', '샘', '화산', '온천', '온천수', '용출수']",False,False
dataset1,3487,20210801_사물_숯덩이,"['문화', '나무', '불', '따뜻', '사물', '목재', '건강', '숯', '참나무', '재', '탄', '연료', '원적외석']",False,False
dataset1,3489,211120_반려동물_개_앉아있는 브라운 포메라니안 2,"['동물', '산책', '강아지', '목줄', '포메', '포메라니안']",False,False
dataset1,3491,20210724_소통_이수민,"['김보미_하이파이브하다', '인물', '그린스크린', '소통', '여자', '행복', '남자', '승리', '손뼉', '하이파이브', '크로마키', '친구', '우승', '좋아']",False,True
dataset1,3492,20210725_소통_남찬규,"['김동아_싸우다', '인물', '그린스크린', '소통', '여자', '싸움', '남자', '크로마키', '다툼', '말다툼', '말싸움', '잘못', '비난', '실수', '혼남', '꾸중', '책임', '손가락짓']",False,True
dataset1,3493,산타,"['할아버지', '그린스크린', '겨울', '산타할아버지', '캐릭터', '크리스마스', '산타', '트랜지션', '인트로', '선물', '모션그래픽', '템플릿', '12월', '화면전환', '성탄절']",True,True
dataset1,3494,211120_반려동물_개_빗질하는 브라운 포메라니안 1,"['미용', '빗질', '동물', '털', '개', '교감', '반려견', '강아지', '주인', '목줄', '포메', '포메라니안']",False,False
dataset1,3495,211006_문화_문화서울역~보신각_문화역서울284 패닝샷,"['문화', '도시', '문화재', '건물', '시계', '서울', '기차', '여행', '건축물', '휴가', '도착', '서울역', '정거장', '출발', '문화서울역']",False,False
dataset1,3496,시티팝 로딩,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '모션그래픽', '모션그래픽']",True,False
dataset1,3497,김포_함상공원_흐르는구름,"['한국', '풍경', '하늘', '공원', '구름', '푸른', '타임랩스', 'timelapse', '김포', '함상공원', '태극히']",False,False
dataset1,3498,짬뽕_slog3 보정_FHD_60P_충남서천_중국집_10bit,"['인물', '음식', '요리', '식당', '식사', '중국집', '짬뽕', 'slog-3', '중국음식', '중화', '중화요리']",False,False
dataset1,3499,NZ_cathedral_cave2,"['자연', '물', '동굴', '바다', '섬', '파도', '해변', '모래', '바닷가', '푸른', '드론', '드론샷', '밀물', '썰물', '모래사장', '드론뷰', 'island']",False,False
dataset1,3500,20210724_감정_문정수_감격하다,"['인물', '그린스크린', '사람', '놀라움', '축하', '감정', '축복', '남자', '크로마키', '놀라다', '놀란', '서프라이즈', '감격', '감동', '감동하다', '감격하다', '서러움', '극복', '이겨내다', '이기다', '이겨내']",False,True
dataset1,3501,20210913_사물_망원한강공원_움직이는 요트 팔로우샷,"['물', '사물', '스포츠', '강', '한강', '레저', '일상', '망원', '보트', '요트', '수상스포츠']",False,False
dataset1,3502,두모마을_남해_유채 (3),"['꽃', '자연', '마을', '식물', '남해', '노란', '밭', '드론', '꽃밭', '유채꽃', '꽃길', '두모마을', '유채', '유채꽃밭', '두모']",False,False
dataset1,3503,20210725_감정_남찬규_아프다,"['인물', '그린스크린', '병', '감정', '아픔', '크로마키', '불편', '통증', '근육통']",False,True
dataset1,3504,20210725_감정_신현아_고민하다,"['인물', '그린스크린', '여자', '감정', '선택', '크로마키', '고민', '생각', '팔짱', '걱정', '근심']",False,True
dataset1,3505,211119_동물_서울어린이대공원동물원_온열기기 아래 미어캣 2,"['동물', '동물원', '미어캣', '온열기', '원적외선', '적외선', '티몬']",False,False
dataset1,3506,상승하는 빨간색 화살표,"['그린스크린', '비즈니스', '화살표', '상승', '모션그래픽', '주식', '경제', '금융', '재산', '돈', '그래프', '빨간', '빨강', '발전', '막대기', '주가', '양봉', '편집', '편집소스', '템플릿']",True,True
dataset1,3507,20210802_문화_공예_자개소반제작00000,"['전통', '문화', '공예', '손', '취미', '만들기', '색칠', '오색', '자개', '나전칠기', '칠기', '창작', '코팅', '소나']",False,False
dataset1,3508,애플 아이맥 화면 맥북,"['그린스크린', '인트로', '아웃트로', '애플', '화면', '윈도우', '프리뷰', '맥', '맥북', 'UI', '하이라이트', '아이맥']",True,True
dataset1,3509,20210724_감정_김보미_부끄럽다,"['인물', '그린스크린', '사람', '여자', '감정', '식은땀', '크로마키', '부끄러운', '수줍', '수줍은', '다행', '십년감수', '천만', '감수', '십년']",False,True
dataset1,3510,20210724_감정_권미정_편안하다,"['인물', '그린스크린', '사람', '여자', '감정', '명상', '편안', '여유', '크로마키']",False,True
dataset1,3511,뛰는 하트,"['그린스크린', '하트', '스티커', '두근']",True,True
dataset1,3512,메리 크리스마스 스웨터  모션그래픽,"['그린스크린', '겨울', '크리스마스', '산타', '인트로', '모션그래픽', '빨강', '트리', '12월', '연말', '성탄절', '산타클로스', '녹색', '초록', '스웨터']",True,True
dataset1,3516,해 태양,"['태양', '스티커', '키즈', '어린이', '아이', '소스', '귀여운', '해', '크레파스', '키치', '크로마키', '엉성']",True,False
dataset1,3517,20210725_감정_신현아_재미있다,"['인물', '그린스크린', '화면', '웃는', '웃음', '손가락', '사람', '여자', '대화', '감정', '장난', '포인트', '웃다', '크로마키', '놀리다', '놀림', '비웃다', '삿대길', '손가락질', '기분', '하하하', '하하', '좋다', '좋은', '눈웃음', '장난꾸러기', '놀리는', '비웃는', 'ㅋㅋㅋ', 'ㅋㅋ', 'ㅎㅎ', 'ㅎㅎㅎ']",False,True
dataset1,3518,20210913_장소_합정동 철교_합정동 철교와 한강 야경 픽스샷,"['한국', '풍경', '저녁', '빛', '장소', '거리', '서울', '물결', '시티', '야경', '일렁', '강물', '강', '도심', '한강', '시티뷰', '한강공원', '도시뷰', '다리', '도심부', '반영', '철교', '합정', '바사']",False,False
dataset1,3520,흐린날 흐림 사진작가 촬영 서울 서울타워 뛰어가는,"['장소', '사람', '달리다', '달리기', '서울', '남산타워', '남산', '실루엣']",False,False
dataset1,3521,20210724_소통_문정수,"['김보미_대화하다', '인물', '그린스크린', '소통', '재미', '여자', '토론', '대화', '남자', '크로마키', '친구', '스몰토크']",False,True
dataset1,3522,깜짝 놀란 고양이,"['위험', '수염', '눈', '집', '놀람', '감정', '동물', '고양이', '아름다움', '4K', '귀여움', '고양이과', '눈빛', '캣타워', '경계', '모피', '털', '애완동물', '애완묘', '가면', '깜짝']",False,False
dataset1,3524,폴라로이드 사진,"['카메라', '감성', '그린스크린', '유튜브', '인트로', '아웃트로', 'SNS', '사진', '필름', '프레임', '프리뷰', '소스', '이모지', '이모티콘', '하이라이트', '복고', '폴라로이드', '추억', '크로마키']",True,True
dataset1,3525,인천_계양구_계양산_그림자_데이투나잇_야경,"['저녁', '도시', '경제', '불빛', '시티', '인천', '야경', '아침', '도심', '타임랩스', '도심부', 'timelapse', '데이투나잇', '계양구', '공업', '산업', '성장']",False,False
dataset1,3526,보문사_강화도_보문사 (4),"['전통', '문화', '스님', '불교', '절', '한옥', '사찰', '타임랩스', 'timelapse', '강화도', '종교', '보문사', '관광', '방문', '시주']",False,False
dataset1,3527,20211021 동물_개_믹스_하리네쉼터_졸고 있는 믹스5,"['동물', '졸림', '잠', '개', '강아지', '믹스', '믹스견', '반려', '졸음']",False,False
dataset1,3528,20210803_사물_육교_드론,['사물'],False,False
dataset1,3530,시티팝 일몰,"['90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', '일몰', '일출', '태양', '풍경', '자연']",True,False
dataset1,3531,시티팝 TV 텔레비전 티비 화면,"['옛날', '90년대', '도트', '팝', '팩맨', '감성', '레트로', '90년', '픽셀', '그래픽', '시티팝', '뉴트로', 'TV', '그린스크린', '테레비', '티비', '텔레비전']",True,True
dataset1,3532,꽃 문양 비디오 재생 (그린스크린),"['꽃', '한국', '그린스크린', '인트로', 'SNS', '문양', '브이로그', '오프닝', '프레임', '재생', '플레이어', '프리뷰', '소개', '소스', '크로마키', '인터뷰']",True,True
dataset1,3533,250ND850_도담삼봉_단양군_도담삼봉,"['자연', '잔잔', '타임랩스', '충청북도', '충청도', '단양군', '단양', '도담삼봉', '봉우리', '단양팔경', '절경', '명승지', '정도전', '삼봉']",False,False
dataset1,3534,20210724_소통_문정수,"['권미정_실망스럽다', '인물', '그린스크린', '소통', '여자', '남자', '피곤', '크로마키', '친구', '망연자실', '실망', '허탈']",False,True
dataset1,3537,유튜브 좋아요,"['그린스크린', '유튜브', 'SNS', '핑크', '버튼', '언론', '모션그래픽', '인스타', '템플릿', '인스타그램', '공유', '스트리밍', '성공', '블로그', '심벌', '어플리케이션', '추천', '페이스북', '소셜미디어']",True,True
dataset1,3538,아이롱 다리미로 다림판 위에서 원단 다림질하는 디자이너,"['다림판', '인물', '직업', '원단', '디자이너', '패션', '다리미', '다림질', '한국', '영상']",False,False
dataset1,3539,20210725_소통_신현아,"['염승철_안아주다', '인물', '그린스크린', '사랑', '소통', '포옹', '여자', '행복', '연인', '남자', '크로마키', '안다', '친구', '안기', '안아주기']",False,True
dataset1,3540,20210725_소통_염승철,"['김동아_측은하다', '인물', '그린스크린', '소통', '크로마키', '안타까운', '유감', '불쌍한', '측은']",False,True
dataset1,3542,사과꽃과 벌,"['나무', '꽃', '자연', '식물', '사과', '곤충', '벌', '사과꽃']",False,False
dataset1,3543,20210724_제스처_김보미_기도하다,"['인물', '그린스크린', '손', '행동', '손가락', '손목', '여자', '제스쳐', '기도', '데스처']",False,True
dataset1,3544,화면 녹화 일시정지,"['그린스크린', '화면', '일시정지', '녹화', '비디오']",True,True
dataset1,3545,20210724_감정_문정수_부끄럽다_anxiety,"['인물', '그린스크린', '사람', '충격', '감정', '남자', '황당', '당황', '크로마키', '부끄럽다', '고민', '곤란']",False,True
dataset1,3546,211121_달고나_설탕 가열하기 1,"['문화', '불', '재료', '만들기', '과자', '사탕', '소다', '간식', '군것질', '가루', '가열', '고체연료']",False,False
dataset1,3547,211007_문화_고궁_덕수궁 석조전 틸다운샷,"['문화', '한국', '문화재', '석조', '역사', '고궁', '덕수궁', '신전', '신화', '석조전', '궁궐', '임금', '왕', '기둥', '석조건물', '필러']",False,False
dataset1,3549,동해 해변,"['풍경', '바다', '파도', '동해', '여름', '해변', '휴가', '드론', '드론샷', '항공뷰', '해변가', '피서', '피서지', '피서철', '여름휴가']",False,False
